initialize try : 80 using wifi param to init
init param 1 : 0	init param 2 : -1725	init param 3 : 1000	init param 4 : 2000	init param 5 : 600	init param 6 : 2190	init param 7 : 1480	init param 8 : 1	init param 9 : 1050	init param 10 : 3000	



mode = 1



1375	3540	654
1381	3544	654
1387	3553	654
1390	3559	653
1383	3554	654
1390	3548	654
1380	3573	653
1387	3560	654
1380	3559	654
1393	3559	654
1387	3561	654
1392	3573	654
1392	3574	654
1401	3569	654
1386	3587	654
1402	3582	65
1393	3582	654
1397	3571	653
1421	3587	649
1407	3614	646
1394	3629	644
1408	3651	643
1399	3663	648
1391	3669	654
1370	3684	665
1367	3726	671
1378	3734	680
1361	3753	687
1352	3761	693
1360	3761	702
1337	3770	708
1325	3752	714
1321	3767	719
1311	3785	723
1300	3776	725
1282	3774	731
1284	3787	738
1270	3791	743
1280	3787	747
1256	3789	752
1249	3789	756
1241	3792	762
1229	3784	767
1227	3777	770
1207	3796	775
1204	3804	780
1193	3773	784
1193	3780	787
1187	3777	791
1182	3796	796
1178	3803	797
1166	3803	802
1162	3793	805
1159	3775	808
1135	3806	812
1120	3787	813
1134	3779	815
1119	3789	818
1100	3796	819
1095	3796	820
1083	3795	823
1069	3796	823
1067	3793	824
1050	3795	825
1038	3792	825
1050	3790	825
1032	3791	825
1011	3792	826
1017	3788	825
1017	3778	824
1025	3793	825
1006	3783	824
1028	3795	823
1011	3789	825
1025	3797	826
1028	3785	825
1028	3799	826
1042	3803	825
1053	3781	826
1060	3800	825
1047	3792	825
1067	3797	824
1059	3794	825
1069	3777	824
1088	3800	822
1097	3794	822
1098	3781	820
1103	3792	819
1114	3804	819
1131	3810	816
1140	3789	814
1140	3794	812
1148	3786	809
1150	3789	807
1156	3790	805
1174	3788	801
1158	3808	798
1175	3807	798
1194	3794	794
1200	3791	792
1204	3786	788
1216	3794	782
1220	3789	779
1229	3799	775
1229	3774	771
1246	3799	767
1237	3787	765
1255	3780	761
1262	3788	757
1258	3790	752
1269	3791	748
1288	3789	744
1294	3785	740
1297	3798	735
1311	3777	731
1322	3792	727
1317	3791	723
1339	3794	719
1333	3785	714
1333	3777	710
1385	3786	704
1362	3805	699
1360	3803	696
1386	3796	690
1382	3787	686
1380	3790	679
1398	3788	674
1395	3795	668
1411	3789	658
1417	3777	653
1446	3784	650
1445	3771	647
1435	3786	643
1442	3779	640
1466	3792	636
1475	3803	633
1474	3790	629
1465	3797	625
1490	3786	622
1485	3792	617
1520	3789	614
1503	3792	608
1533	3810	602
1547	3786	599
